Delhi,Timestamp
1311.9,2022-08-18 23:00:00
1117.1,2022-08-18 23:15:00
1013.43,2022-08-18 23:30:00
916.12,2022-08-18 23:45:00
974.24,2024-08-18 00:00:00
1072.31,2024-08-18 00:15:00
1084.77,2024-08-18 00:30:00
1083.65,2024-08-18 00:45:00
1098.66,2024-08-18 01:00:00
1220.55,2024-08-18 01:15:00
1146.13,2024-08-18 01:30:00
1207.54,2024-08-18 01:45:00
1240.08,2024-08-18 02:00:00
1211.0,2024-08-18 02:15:00
1206.49,2024-08-18 02:30:00
1262.94,2024-08-18 02:45:00
1265.25,2024-08-18 03:00:00
1335.8,2024-08-18 03:15:00
1308.81,2024-08-18 03:30:00
1276.55,2024-08-18 03:45:00
1282.32,2024-08-18 04:00:00
1325.64,2024-08-18 04:15:00
1413.38,2024-08-18 04:30:00
1480.07,2024-08-18 04:45:00
1533.19,2024-08-18 05:00:00
1598.94,2024-08-18 05:15:00
1836.28,2024-08-18 05:30:00
2032.19,2024-08-18 05:45:00
2218.59,2024-08-18 06:00:00
2334.07,2024-08-18 06:15:00
2562.18,2024-08-18 06:30:00
2882.77,2024-08-18 06:45:00
3183.56,2024-08-18 07:00:00
3375.24,2024-08-18 07:15:00
3516.69,2024-08-18 07:30:00
3518.14,2024-08-18 07:45:00
3528.51,2024-08-18 08:00:00
3554.71,2024-08-18 08:15:00
3290.9,2024-08-18 08:30:00
3237.78,2024-08-18 08:45:00
2778.14,2024-08-18 09:00:00
2652.42,2024-08-18 09:15:00
2382.5,2024-08-18 09:30:00
2105.73,2024-08-18 09:45:00
1749.3,2024-08-18 10:00:00
1568.26,2024-08-18 10:15:00
1307.88,2024-08-18 10:30:00
1120.5,2024-08-18 10:45:00
974.98,2024-08-18 11:00:00
825.45,2024-08-18 11:15:00
731.51,2024-08-18 11:30:00
684.44,2024-08-18 11:45:00
622.67,2024-08-18 12:00:00
602.78,2024-08-18 12:15:00
560.49,2024-08-18 12:30:00
573.59,2024-08-18 12:45:00
572.6,2024-08-18 13:00:00
554.9,2024-08-18 13:15:00
592.33,2024-08-18 13:30:00
616.98,2024-08-18 13:45:00
642.96,2024-08-18 14:00:00
711.52,2024-08-18 14:15:00
807.99,2024-08-18 14:30:00
920.16,2024-08-18 14:45:00
1017.53,2024-08-18 15:00:00
1162.87,2024-08-18 15:15:00
1277.03,2024-08-18 15:30:00
1514.49,2024-08-18 15:45:00
1785.59,2024-08-18 16:00:00
1975.63,2024-08-18 16:15:00
2097.04,2024-08-18 16:30:00
2522.99,2024-08-18 16:45:00
2724.94,2024-08-18 17:00:00
3099.13,2024-08-18 17:15:00
3289.56,2024-08-18 17:30:00
3619.94,2024-08-18 17:45:00
3741.67,2024-08-18 18:00:00
3868.12,2024-08-18 18:15:00
4242.79,2024-08-18 18:30:00
4139.73,2024-08-18 18:45:00
4178.14,2024-08-18 19:00:00
4251.35,2024-08-18 19:15:00
4074.01,2024-08-18 19:30:00
4024.17,2024-08-18 19:45:00
3807.29,2024-08-18 20:00:00
3540.73,2024-08-18 20:15:00
3341.44,2024-08-18 20:30:00
3081.07,2024-08-18 20:45:00
2814.53,2024-08-18 21:00:00
2426.52,2024-08-18 21:15:00
2219.61,2024-08-18 21:30:00
2015.64,2024-08-18 21:45:00
1724.99,2024-08-18 22:00:00
1517.3,2024-08-18 22:15:00
1282.31,2024-08-18 22:30:00
1105.21,2024-08-18 22:45:00
1020.0,2024-08-18 23:00:00
887.14,2024-08-18 23:15:00
805.59,2024-08-18 23:30:00
690.98,2024-08-18 23:45:00
962.21,2021-09-18 00:00:00
912.14,2021-09-18 00:15:00
969.22,2021-09-18 00:30:00
976.29,2021-09-18 00:45:00
1055.08,2021-09-18 01:00:00
1051.41,2021-09-18 01:15:00
1095.24,2021-09-18 01:30:00
1119.18,2021-09-18 01:45:00
1110.86,2021-09-18 02:00:00
1112.58,2021-09-18 02:15:00
1125.48,2021-09-18 02:30:00
1110.85,2021-09-18 02:45:00
1237.1,2021-09-18 03:00:00
1148.82,2021-09-18 03:15:00
1200.8,2021-09-18 03:30:00
1205.48,2021-09-18 03:45:00
1246.34,2021-09-18 04:00:00
1226.45,2021-09-18 04:15:00
1224.93,2021-09-18 04:30:00
1324.8,2021-09-18 04:45:00
1404.61,2021-09-18 05:00:00
1447.17,2021-09-18 05:15:00
1608.36,2021-09-18 05:30:00
1826.11,2021-09-18 05:45:00
1982.86,2021-09-18 06:00:00
2214.28,2021-09-18 06:15:00
2589.93,2021-09-18 06:30:00
2694.06,2021-09-18 06:45:00
2858.71,2021-09-18 07:00:00
3050.48,2021-09-18 07:15:00
3126.48,2021-09-18 07:30:00
3143.13,2021-09-18 07:45:00
3226.3,2021-09-18 08:00:00
3234.53,2021-09-18 08:15:00
3071.03,2021-09-18 08:30:00
2668.0,2021-09-18 08:45:00
2750.54,2021-09-18 09:00:00
2569.82,2021-09-18 09:15:00
2024.17,2021-09-18 09:30:00
1823.17,2021-09-18 09:45:00
1620.0,2021-09-18 10:00:00
1368.19,2021-09-18 10:15:00
1138.62,2021-09-18 10:30:00
988.98,2021-09-18 10:45:00
859.19,2021-09-18 11:00:00
740.06,2021-09-18 11:15:00
654.16,2021-09-18 11:30:00
636.84,2021-09-18 11:45:00
561.49,2021-09-18 12:00:00
534.4,2021-09-18 12:15:00
510.56,2021-09-18 12:30:00
511.09,2021-09-18 12:45:00
530.21,2021-09-18 13:00:00
514.4,2021-09-18 13:15:00
548.77,2021-09-18 13:30:00
543.47,2021-09-18 13:45:00
609.37,2021-09-18 14:00:00
667.48,2021-09-18 14:15:00
694.8,2021-09-18 14:30:00
815.03,2021-09-18 14:45:00
925.92,2021-09-18 15:00:00
1030.64,2021-09-18 15:15:00
1151.23,2021-09-18 15:30:00
1418.84,2021-09-18 15:45:00
1573.8,2021-09-18 16:00:00
1797.15,2021-09-18 16:15:00
2044.73,2021-09-18 16:30:00
2267.05,2021-09-18 16:45:00
2399.77,2021-09-18 17:00:00
2738.92,2021-09-18 17:15:00
2945.29,2021-09-18 17:30:00
3232.93,2021-09-18 17:45:00
3422.38,2021-09-18 18:00:00
3622.29,2021-09-18 18:15:00
3741.77,2021-09-18 18:30:00
3720.01,2021-09-18 18:45:00
3886.32,2021-09-18 19:00:00
3817.82,2021-09-18 19:15:00
3722.23,2021-09-18 19:30:00
3619.4,2021-09-18 19:45:00
3380.64,2021-09-18 20:00:00
3276.59,2021-09-18 20:15:00
3045.19,2021-09-18 20:30:00
2810.36,2021-09-18 20:45:00
2589.3,2021-09-18 21:00:00
2334.98,2021-09-18 21:15:00
2093.74,2021-09-18 21:30:00
1799.08,2021-09-18 21:45:00
1585.25,2021-09-18 22:00:00
1295.1,2021-09-18 22:15:00
1170.42,2021-09-18 22:30:00
991.92,2021-09-18 22:45:00
879.3,2021-09-18 23:00:00
781.49,2021-09-18 23:15:00
733.39,2021-09-18 23:30:00
635.2,2021-09-18 23:45:00
953.0,2022-09-18 00:00:00
931.68,2022-09-18 00:15:00
997.48,2022-09-18 00:30:00
982.1,2022-09-18 00:45:00
1063.3,2022-09-18 01:00:00
1036.68,2022-09-18 01:15:00
1066.83,2022-09-18 01:30:00
1143.25,2022-09-18 01:45:00
1103.09,2022-09-18 02:00:00
1130.37,2022-09-18 02:15:00
1146.25,2022-09-18 02:30:00
1176.39,2022-09-18 02:45:00
1186.64,2022-09-18 03:00:00
1151.06,2022-09-18 03:15:00
1153.18,2022-09-18 03:30:00
1143.03,2022-09-18 03:45:00
1198.78,2022-09-18 04:00:00
1194.03,2022-09-18 04:15:00
1288.48,2022-09-18 04:30:00
1290.08,2022-09-18 04:45:00
1335.59,2022-09-18 05:00:00
1508.01,2022-09-18 05:15:00
1633.66,2022-09-18 05:30:00
1750.95,2022-09-18 05:45:00
1925.47,2022-09-18 06:00:00
2220.2,2022-09-18 06:15:00
2411.22,2022-09-18 06:30:00
2587.74,2022-09-18 06:45:00
2920.22,2022-09-18 07:00:00
3054.52,2022-09-18 07:15:00
3235.1,2022-09-18 07:30:00
3109.94,2022-09-18 07:45:00
3513.71,2022-09-18 08:00:00
3208.33,2022-09-18 08:15:00
3053.45,2022-09-18 08:30:00
2942.48,2022-09-18 08:45:00
2630.0,2022-09-18 09:00:00
2379.62,2022-09-18 09:15:00
2210.11,2022-09-18 09:30:00
1919.52,2022-09-18 09:45:00
1485.33,2022-09-18 10:00:00
1360.65,2022-09-18 10:15:00
1160.62,2022-09-18 10:30:00
978.02,2022-09-18 10:45:00
788.5,2022-09-18 11:00:00
761.73,2022-09-18 11:15:00
684.75,2022-09-18 11:30:00
605.36,2022-09-18 11:45:00
557.43,2022-09-18 12:00:00
501.03,2022-09-18 12:15:00
512.21,2022-09-18 12:30:00
497.85,2022-09-18 12:45:00
525.57,2022-09-18 13:00:00
509.19,2022-09-18 13:15:00
551.43,2022-09-18 13:30:00
558.16,2022-09-18 13:45:00
612.0,2022-09-18 14:00:00
650.17,2022-09-18 14:15:00
696.52,2022-09-18 14:30:00
807.25,2022-09-18 14:45:00
906.39,2022-09-18 15:00:00
1040.51,2022-09-18 15:15:00
1173.53,2022-09-18 15:30:00
1364.5,2022-09-18 15:45:00
1518.15,2022-09-18 16:00:00
1777.44,2022-09-18 16:15:00
2078.97,2022-09-18 16:30:00
2258.3,2022-09-18 16:45:00
2576.95,2022-09-18 17:00:00
2720.3,2022-09-18 17:15:00
3063.39,2022-09-18 17:30:00
3428.19,2022-09-18 17:45:00
3404.29,2022-09-18 18:00:00
3847.24,2022-09-18 18:15:00
4002.12,2022-09-18 18:30:00
3801.42,2022-09-18 18:45:00
3914.74,2022-09-18 19:00:00
3994.66,2022-09-18 19:15:00
3851.13,2022-09-18 19:30:00
4053.6,2022-09-18 19:45:00
3458.31,2022-09-18 20:00:00
3210.34,2022-09-18 20:15:00
3022.2,2022-09-18 20:30:00
2842.06,2022-09-18 20:45:00
2566.97,2022-09-18 21:00:00
2224.9,2022-09-18 21:15:00
2110.41,2022-09-18 21:30:00
1832.12,2022-09-18 21:45:00
1610.7,2022-09-18 22:00:00
1456.09,2022-09-18 22:15:00
1176.83,2022-09-18 22:30:00
1082.55,2022-09-18 22:45:00
968.04,2022-09-18 23:00:00
835.15,2022-09-18 23:15:00
735.78,2022-09-18 23:30:00
650.44,2022-09-18 23:45:00
1180.24,2024-09-18 00:00:00
1232.42,2024-09-18 00:15:00
1243.17,2024-09-18 00:30:00
1297.13,2024-09-18 00:45:00
1359.21,2024-09-18 01:00:00
1405.5,2024-09-18 01:15:00
1364.22,2024-09-18 01:30:00
1376.62,2024-09-18 01:45:00
1478.39,2024-09-18 02:00:00
1385.64,2024-09-18 02:15:00
1515.61,2024-09-18 02:30:00
1429.69,2024-09-18 02:45:00
1495.3,2024-09-18 03:00:00
1499.59,2024-09-18 03:15:00
1452.73,2024-09-18 03:30:00
1507.18,2024-09-18 03:45:00
1497.61,2024-09-18 04:00:00
1470.4,2024-09-18 04:15:00
1603.81,2024-09-18 04:30:00
1665.2,2024-09-18 04:45:00
1682.38,2024-09-18 05:00:00
1920.33,2024-09-18 05:15:00
2102.21,2024-09-18 05:30:00
2292.63,2024-09-18 05:45:00
2714.78,2024-09-18 06:00:00
2929.49,2024-09-18 06:15:00
3197.27,2024-09-18 06:30:00
3486.71,2024-09-18 06:45:00
3654.66,2024-09-18 07:00:00
3855.02,2024-09-18 07:15:00
3869.45,2024-09-18 07:30:00
4093.86,2024-09-18 07:45:00
4336.44,2024-09-18 08:00:00
4117.44,2024-09-18 08:15:00
3985.75,2024-09-18 08:30:00
3953.88,2024-09-18 08:45:00
3392.37,2024-09-18 09:00:00
3039.85,2024-09-18 09:15:00
2886.97,2024-09-18 09:30:00
2402.19,2024-09-18 09:45:00
1978.84,2024-09-18 10:00:00
1792.67,2024-09-18 10:15:00
1529.02,2024-09-18 10:30:00
1262.58,2024-09-18 10:45:00
1107.12,2024-09-18 11:00:00
957.4,2024-09-18 11:15:00
888.28,2024-09-18 11:30:00
797.27,2024-09-18 11:45:00
731.63,2024-09-18 12:00:00
694.96,2024-09-18 12:15:00
694.53,2024-09-18 12:30:00
662.98,2024-09-18 12:45:00
673.89,2024-09-18 13:00:00
704.92,2024-09-18 13:15:00
728.44,2024-09-18 13:30:00
708.42,2024-09-18 13:45:00
753.71,2024-09-18 14:00:00
847.6,2024-09-18 14:15:00
928.13,2024-09-18 14:30:00
1059.17,2024-09-18 14:45:00
1190.42,2024-09-18 15:00:00
1423.15,2024-09-18 15:15:00
1543.52,2024-09-18 15:30:00
1856.03,2024-09-18 15:45:00
2014.21,2024-09-18 16:00:00
2263.37,2024-09-18 16:15:00
2640.07,2024-09-18 16:30:00
2994.12,2024-09-18 16:45:00
3210.32,2024-09-18 17:00:00
3727.02,2024-09-18 17:15:00
3975.86,2024-09-18 17:30:00
4133.75,2024-09-18 17:45:00
4353.34,2024-09-18 18:00:00
4504.26,2024-09-18 18:15:00
4767.04,2024-09-18 18:30:00
5081.37,2024-09-18 18:45:00
4891.18,2024-09-18 19:00:00
4796.92,2024-09-18 19:15:00
4898.42,2024-09-18 19:30:00
4752.51,2024-09-18 19:45:00
4473.5,2024-09-18 20:00:00
4061.31,2024-09-18 20:15:00
3817.99,2024-09-18 20:30:00
3788.81,2024-09-18 20:45:00
3206.63,2024-09-18 21:00:00
2816.16,2024-09-18 21:15:00
2614.62,2024-09-18 21:30:00
2214.57,2024-09-18 21:45:00
2011.78,2024-09-18 22:00:00
1783.1,2024-09-18 22:15:00
1473.36,2024-09-18 22:30:00
1311.46,2024-09-18 22:45:00
1161.17,2024-09-18 23:00:00
1078.35,2024-09-18 23:15:00
934.11,2024-09-18 23:30:00
838.18,2024-09-18 23:45:00
1246.82,2023-10-18 00:00:00
1318.71,2023-10-18 00:15:00
1368.08,2023-10-18 00:30:00
1368.95,2023-10-18 00:45:00
1504.12,2023-10-18 01:00:00
1506.9,2023-10-18 01:15:00
1489.52,2023-10-18 01:30:00
1527.29,2023-10-18 01:45:00
1609.3,2023-10-18 02:00:00
1526.79,2023-10-18 02:15:00
1573.5,2023-10-18 02:30:00
1542.84,2023-10-18 02:45:00
1629.12,2023-10-18 03:00:00
1636.44,2023-10-18 03:15:00
1577.3,2023-10-18 03:30:00
1580.96,2023-10-18 03:45:00
1575.54,2023-10-18 04:00:00
1635.86,2023-10-18 04:15:00
1716.88,2023-10-18 04:30:00
1837.02,2023-10-18 04:45:00
1909.28,2023-10-18 05:00:00
2119.79,2023-10-18 05:15:00
2162.52,2023-10-18 05:30:00
2455.19,2023-10-18 05:45:00
2717.68,2023-10-18 06:00:00
3028.02,2023-10-18 06:15:00
3334.8,2023-10-18 06:30:00
3703.59,2023-10-18 06:45:00
3865.74,2023-10-18 07:00:00
4194.76,2023-10-18 07:15:00
4472.73,2023-10-18 07:30:00
4283.99,2023-10-18 07:45:00
4520.8,2023-10-18 08:00:00
4304.19,2023-10-18 08:15:00
4230.53,2023-10-18 08:30:00
4168.79,2023-10-18 08:45:00
3582.43,2023-10-18 09:00:00
3119.93,2023-10-18 09:15:00
2995.4,2023-10-18 09:30:00
2587.57,2023-10-18 09:45:00
2239.38,2023-10-18 10:00:00
1971.57,2023-10-18 10:15:00
1615.13,2023-10-18 10:30:00
1364.81,2023-10-18 10:45:00
1193.06,2023-10-18 11:00:00
1087.36,2023-10-18 11:15:00
898.01,2023-10-18 11:30:00
872.26,2023-10-18 11:45:00
790.24,2023-10-18 12:00:00
735.03,2023-10-18 12:15:00
754.2,2023-10-18 12:30:00
720.31,2023-10-18 12:45:00
752.89,2023-10-18 13:00:00
734.57,2023-10-18 13:15:00
780.28,2023-10-18 13:30:00
815.7,2023-10-18 13:45:00
850.88,2023-10-18 14:00:00
925.08,2023-10-18 14:15:00
1022.96,2023-10-18 14:30:00
1107.42,2023-10-18 14:45:00
1246.31,2023-10-18 15:00:00
1463.59,2023-10-18 15:15:00
1688.2,2023-10-18 15:30:00
1843.41,2023-10-18 15:45:00
2155.24,2023-10-18 16:00:00
2582.01,2023-10-18 16:15:00
2797.78,2023-10-18 16:30:00
3321.87,2023-10-18 16:45:00
3614.43,2023-10-18 17:00:00
3692.64,2023-10-18 17:15:00
4266.8,2023-10-18 17:30:00
4570.19,2023-10-18 17:45:00
4883.8,2023-10-18 18:00:00
5144.58,2023-10-18 18:15:00
5178.24,2023-10-18 18:30:00
5615.81,2023-10-18 18:45:00
5441.6,2023-10-18 19:00:00
4964.47,2023-10-18 19:15:00
5090.03,2023-10-18 19:30:00
5111.3,2023-10-18 19:45:00
4709.75,2023-10-18 20:00:00
4463.04,2023-10-18 20:15:00
4253.57,2023-10-18 20:30:00
3875.34,2023-10-18 20:45:00
3382.21,2023-10-18 21:00:00
3183.27,2023-10-18 21:15:00
2960.79,2023-10-18 21:30:00
2438.5,2023-10-18 21:45:00
2094.21,2023-10-18 22:00:00
1974.61,2023-10-18 22:15:00
1761.13,2023-10-18 22:30:00
1469.94,2023-10-18 22:45:00
1247.75,2023-10-18 23:00:00
1112.52,2023-10-18 23:15:00
1030.56,2023-10-18 23:30:00
953.12,2023-10-18 23:45:00
1276.58,2024-10-18 00:00:00
1232.36,2024-10-18 00:15:00
1347.34,2024-10-18 00:30:00
1379.69,2024-10-18 00:45:00
1393.96,2024-10-18 01:00:00
1388.07,2024-10-18 01:15:00
1427.55,2024-10-18 01:30:00
1440.48,2024-10-18 01:45:00
1463.18,2024-10-18 02:00:00
1444.25,2024-10-18 02:15:00
1618.43,2024-10-18 02:30:00
1555.52,2024-10-18 02:45:00
1523.94,2024-10-18 03:00:00
1492.99,2024-10-18 03:15:00
1564.83,2024-10-18 03:30:00
1606.53,2024-10-18 03:45:00
1530.07,2024-10-18 04:00:00
1641.49,2024-10-18 04:15:00
1647.12,2024-10-18 04:30:00
1725.77,2024-10-18 04:45:00
1820.7,2024-10-18 05:00:00
2078.79,2024-10-18 05:15:00
2182.47,2024-10-18 05:30:00
2501.32,2024-10-18 05:45:00
2746.09,2024-10-18 06:00:00
2860.77,2024-10-18 06:15:00
3236.42,2024-10-18 06:30:00
3604.26,2024-10-18 06:45:00
3983.49,2024-10-18 07:00:00
3894.12,2024-10-18 07:15:00
4196.25,2024-10-18 07:30:00
4379.96,2024-10-18 07:45:00
4498.04,2024-10-18 08:00:00
4077.42,2024-10-18 08:15:00
4065.97,2024-10-18 08:30:00
3734.8,2024-10-18 08:45:00
3567.07,2024-10-18 09:00:00
3331.29,2024-10-18 09:15:00
2933.74,2024-10-18 09:30:00
2600.31,2024-10-18 09:45:00
2090.8,2024-10-18 10:00:00
1814.21,2024-10-18 10:15:00
1664.94,2024-10-18 10:30:00
1327.71,2024-10-18 10:45:00
1158.42,2024-10-18 11:00:00
999.62,2024-10-18 11:15:00
876.51,2024-10-18 11:30:00
795.65,2024-10-18 11:45:00
790.69,2024-10-18 12:00:00
708.87,2024-10-18 12:15:00
682.13,2024-10-18 12:30:00
711.64,2024-10-18 12:45:00
747.75,2024-10-18 13:00:00
685.51,2024-10-18 13:15:00
738.57,2024-10-18 13:30:00
777.25,2024-10-18 13:45:00
836.7,2024-10-18 14:00:00
915.51,2024-10-18 14:15:00
1007.8,2024-10-18 14:30:00
1134.62,2024-10-18 14:45:00
1226.72,2024-10-18 15:00:00
1410.4,2024-10-18 15:15:00
1625.21,2024-10-18 15:30:00
1854.93,2024-10-18 15:45:00
2039.3,2024-10-18 16:00:00
2377.2,2024-10-18 16:15:00
2656.5,2024-10-18 16:30:00
3043.67,2024-10-18 16:45:00
3361.92,2024-10-18 17:00:00
3752.06,2024-10-18 17:15:00
4177.35,2024-10-18 17:30:00
4417.54,2024-10-18 17:45:00
4775.26,2024-10-18 18:00:00
4855.23,2024-10-18 18:15:00
5055.27,2024-10-18 18:30:00
5268.83,2024-10-18 18:45:00
5100.57,2024-10-18 19:00:00
5182.5,2024-10-18 19:15:00
5013.8,2024-10-18 19:30:00
5027.61,2024-10-18 19:45:00
4617.27,2024-10-18 20:00:00
4393.46,2024-10-18 20:15:00
4231.72,2024-10-18 20:30:00
3731.88,2024-10-18 20:45:00
3354.0,2024-10-18 21:00:00
2991.63,2024-10-18 21:15:00
2679.17,2024-10-18 21:30:00
2406.21,2024-10-18 21:45:00
2019.11,2024-10-18 22:00:00
1844.29,2024-10-18 22:15:00
1628.64,2024-10-18 22:30:00
1340.38,2024-10-18 22:45:00
1263.86,2024-10-18 23:00:00
1056.58,2024-10-18 23:15:00
991.59,2024-10-18 23:30:00
871.24,2024-10-18 23:45:00
1232.21,2021-11-18 00:00:00
1237.68,2021-11-18 00:15:00
1361.3,2021-11-18 00:30:00
1336.96,2021-11-18 00:45:00
1440.96,2021-11-18 01:00:00
1364.43,2021-11-18 01:15:00
1484.06,2021-11-18 01:30:00
1531.25,2021-11-18 01:45:00
1440.98,2021-11-18 02:00:00
1494.27,2021-11-18 02:15:00
1520.18,2021-11-18 02:30:00
1510.87,2021-11-18 02:45:00
1514.76,2021-11-18 03:00:00
1471.12,2021-11-18 03:15:00
1595.99,2021-11-18 03:30:00
1564.29,2021-11-18 03:45:00
1573.21,2021-11-18 04:00:00
1523.37,2021-11-18 04:15:00
1688.55,2021-11-18 04:30:00
1825.88,2021-11-18 04:45:00
1838.18,2021-11-18 05:00:00
2039.71,2021-11-18 05:15:00
2219.91,2021-11-18 05:30:00
2291.61,2021-11-18 05:45:00
2599.91,2021-11-18 06:00:00
2828.64,2021-11-18 06:15:00
3176.4,2021-11-18 06:30:00
3504.23,2021-11-18 06:45:00
3936.79,2021-11-18 07:00:00
4089.8,2021-11-18 07:15:00
4233.05,2021-11-18 07:30:00
4168.56,2021-11-18 07:45:00
4357.38,2021-11-18 08:00:00
4279.48,2021-11-18 08:15:00
4221.14,2021-11-18 08:30:00
3806.27,2021-11-18 08:45:00
3538.78,2021-11-18 09:00:00
3252.82,2021-11-18 09:15:00
2874.75,2021-11-18 09:30:00
2610.93,2021-11-18 09:45:00
2128.33,2021-11-18 10:00:00
1831.34,2021-11-18 10:15:00
1573.79,2021-11-18 10:30:00
1296.15,2021-11-18 10:45:00
1099.56,2021-11-18 11:00:00
992.63,2021-11-18 11:15:00
858.36,2021-11-18 11:30:00
804.25,2021-11-18 11:45:00
765.72,2021-11-18 12:00:00
723.78,2021-11-18 12:15:00
709.15,2021-11-18 12:30:00
662.55,2021-11-18 12:45:00
692.68,2021-11-18 13:00:00
683.02,2021-11-18 13:15:00
737.48,2021-11-18 13:30:00
770.48,2021-11-18 13:45:00
815.86,2021-11-18 14:00:00
922.48,2021-11-18 14:15:00
973.3,2021-11-18 14:30:00
1079.52,2021-11-18 14:45:00
1276.67,2021-11-18 15:00:00
1340.2,2021-11-18 15:15:00
1601.86,2021-11-18 15:30:00
1709.19,2021-11-18 15:45:00
2143.56,2021-11-18 16:00:00
2421.38,2021-11-18 16:15:00
2598.66,2021-11-18 16:30:00
3172.12,2021-11-18 16:45:00
3504.62,2021-11-18 17:00:00
3464.65,2021-11-18 17:15:00
3990.87,2021-11-18 17:30:00
4567.49,2021-11-18 17:45:00
4868.47,2021-11-18 18:00:00
4828.71,2021-11-18 18:15:00
5166.96,2021-11-18 18:30:00
5062.42,2021-11-18 18:45:00
4870.16,2021-11-18 19:00:00
5140.52,2021-11-18 19:15:00
5244.1,2021-11-18 19:30:00
4657.34,2021-11-18 19:45:00
4693.0,2021-11-18 20:00:00
4597.67,2021-11-18 20:15:00
3977.56,2021-11-18 20:30:00
3755.12,2021-11-18 20:45:00
3152.48,2021-11-18 21:00:00
3049.29,2021-11-18 21:15:00
2767.12,2021-11-18 21:30:00
2317.37,2021-11-18 21:45:00
2138.86,2021-11-18 22:00:00
1876.29,2021-11-18 22:15:00
1597.55,2021-11-18 22:30:00
1517.59,2021-11-18 22:45:00
1241.64,2021-11-18 23:00:00
1031.4,2021-11-18 23:15:00
929.21,2021-11-18 23:30:00
915.81,2021-11-18 23:45:00
1160.16,2022-11-18 00:00:00
1253.27,2022-11-18 00:15:00
1319.43,2022-11-18 00:30:00
1269.06,2022-11-18 00:45:00
1352.65,2022-11-18 01:00:00
1402.9,2022-11-18 01:15:00
1420.1,2022-11-18 01:30:00
1405.89,2022-11-18 01:45:00
1475.36,2022-11-18 02:00:00
1448.49,2022-11-18 02:15:00
1464.19,2022-11-18 02:30:00
1499.01,2022-11-18 02:45:00
1480.49,2022-11-18 03:00:00
1455.65,2022-11-18 03:15:00
1470.1,2022-11-18 03:30:00
1450.41,2022-11-18 03:45:00
1567.03,2022-11-18 04:00:00
1541.7,2022-11-18 04:15:00
1577.18,2022-11-18 04:30:00
1642.73,2022-11-18 04:45:00
1744.39,2022-11-18 05:00:00
2010.11,2022-11-18 05:15:00
2129.67,2022-11-18 05:30:00
2251.06,2022-11-18 05:45:00
2569.89,2022-11-18 06:00:00
2757.14,2022-11-18 06:15:00
3063.15,2022-11-18 06:30:00
3423.41,2022-11-18 06:45:00
3377.03,2022-11-18 07:00:00
3938.24,2022-11-18 07:15:00
4352.6,2022-11-18 07:30:00
4063.66,2022-11-18 07:45:00
4196.09,2022-11-18 08:00:00
4027.67,2022-11-18 08:15:00
3866.54,2022-11-18 08:30:00
3875.2,2022-11-18 08:45:00
3294.7,2022-11-18 09:00:00
3156.76,2022-11-18 09:15:00
2667.01,2022-11-18 09:30:00
2348.61,2022-11-18 09:45:00
2091.89,2022-11-18 10:00:00
1791.92,2022-11-18 10:15:00
1535.43,2022-11-18 10:30:00
1300.14,2022-11-18 10:45:00
1130.14,2022-11-18 11:00:00
977.81,2022-11-18 11:15:00
878.28,2022-11-18 11:30:00
771.77,2022-11-18 11:45:00
790.86,2022-11-18 12:00:00
716.95,2022-11-18 12:15:00
660.62,2022-11-18 12:30:00
668.4,2022-11-18 12:45:00
673.59,2022-11-18 13:00:00
671.48,2022-11-18 13:15:00
712.58,2022-11-18 13:30:00
766.97,2022-11-18 13:45:00
796.01,2022-11-18 14:00:00
848.29,2022-11-18 14:15:00
965.69,2022-11-18 14:30:00
1064.47,2022-11-18 14:45:00
1128.16,2022-11-18 15:00:00
1278.49,2022-11-18 15:15:00
1598.68,2022-11-18 15:30:00
1775.11,2022-11-18 15:45:00
2043.38,2022-11-18 16:00:00
2253.08,2022-11-18 16:15:00
2684.15,2022-11-18 16:30:00
2865.25,2022-11-18 16:45:00
3246.94,2022-11-18 17:00:00
3415.55,2022-11-18 17:15:00
3940.04,2022-11-18 17:30:00
4181.63,2022-11-18 17:45:00
4389.41,2022-11-18 18:00:00
4814.56,2022-11-18 18:15:00
4796.43,2022-11-18 18:30:00
4870.24,2022-11-18 18:45:00
4891.04,2022-11-18 19:00:00
4889.95,2022-11-18 19:15:00
4869.37,2022-11-18 19:30:00
4834.79,2022-11-18 19:45:00
4628.28,2022-11-18 20:00:00
4201.09,2022-11-18 20:15:00
3747.61,2022-11-18 20:30:00
3653.98,2022-11-18 20:45:00
3241.4,2022-11-18 21:00:00
3161.59,2022-11-18 21:15:00
2569.72,2022-11-18 21:30:00
2337.15,2022-11-18 21:45:00
2096.01,2022-11-18 22:00:00
1863.97,2022-11-18 22:15:00
1548.54,2022-11-18 22:30:00
1423.65,2022-11-18 22:45:00
1179.08,2022-11-18 23:00:00
1034.19,2022-11-18 23:15:00
926.68,2022-11-18 23:30:00
850.7,2022-11-18 23:45:00
1032.92,2023-11-18 00:00:00
1026.16,2023-11-18 00:15:00
1106.2,2023-11-18 00:30:00
1123.22,2023-11-18 00:45:00
1144.15,2023-11-18 01:00:00
1073.94,2023-11-18 01:15:00
1203.56,2023-11-18 01:30:00
1248.87,2023-11-18 01:45:00
1211.01,2023-11-18 02:00:00
1199.67,2023-11-18 02:15:00
1265.93,2023-11-18 02:30:00
1311.28,2023-11-18 02:45:00
1308.68,2023-11-18 03:00:00
